query_idx,query_category,query_text,p_at_k,hits,k,retrieved_categories,model,alpha
5145,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Love Pink 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Max Pro M1 ZB601KL . 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Max Pro M1 ZB601KL | Easy ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1127,MINERAL_SUPPLEMENT,"365 Everyday Value, Potassium 99mg, 250 ct . Brought to you by Whole Foods Market.  Our standards are what set us apart, and our quality is what keeps us stocking pantries, fridges and freezers with t",0.2,1,5,"['HEALTH_PERSONAL_CARE', 'HEALTH_PERSONAL_CARE', 'MINERAL_SUPPLEMENT', 'HEALTH_PERSONAL_CARE', 'VITAMIN']",finetuned,0.6
9028,SHOES,Fusefit Men's Jazz Navy Running Shoes-8 UK (42 EU) (9 US) (FFR-367_8) . आउटर मटीरियल: मेश (जालीदार) | क्लोज़र टाइप: लेस-अप | टो स्टाइल: गोल टो | वारंटी टाइप: निर्माता | वारंटी विवरण: 30 दिन | Outer Ma,1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
8309,SHOES,Amazon Brand - Symbol Men's Leather Casual Boat shoes - 10 UK/India (44 EU)(AZ-OM-65B) . मटीरियल टाइप: लेदर | लाइफस्टाइल: कैज़ुअल | क्लोज़र टाइप: लेस-अप | टो स्टाइल: क्लोज्ड टो | वारंटी टाइप: निर्माता,1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
1631,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Bad Bitch Printed Hard Back Case Mobile Cover for Samsung Galaxy J6 2018 / Samsung Galaxy On6 (D1287) . Snug fit for Samsung Galaxy J6 2018 / Samsung Galaxy On6, with pe",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1479,PANTRY,"Happy Belly Mix di Frutta Secca a guscio - 200 g . Contiene nocciole, anacardi, noci e mandorle sbiancate | Senza aggiunta di sale, ingredienti naturali | Ricco di fibre | Adatto ad una dieta vegetari",0.0,0,5,"['GROCERY', 'GROCERY', 'GROCERY', 'GROCERY', 'GROCERY']",finetuned,0.6
6622,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Red Moon UV Printed Soft Back Case Mobile Cover for LYF Water 10 . Snug fit for LYF Water 10, with perfect cut-outs for volume buttons, audio and charging ports | Compat",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
360,GROCERY,"365 Everyday Value, Organic Mixed Berry Conserve, 17 oz . Brought to you by Whole Foods Market.  The packaging for this product has a fresh new look. During this transition, you may get the original p",1.0,5,5,"['GROCERY', 'GROCERY', 'GROCERY', 'GROCERY', 'GROCERY']",finetuned,0.6
1928,OFFICE_PRODUCTS,"AmazonBasics – Mecedora plegable (renovada), Negro, 2.54cm (1'') . a product photo of chair and a chair",0.0,0,5,"['HOME_FURNITURE_AND_DECOR', 'HOME_FURNITURE_AND_DECOR', 'CHAIR', 'CHAIR', 'CHAIR']",finetuned,0.6
7451,LIGHT_FIXTURE,"Amazon Brand - Ravenna Home Single-Light Flush-Mount Ceiling Light with Frosted Glass Shade, 5.3""H, Brushed Steel . 11.0 in de ancho x 11.0 in de profundidad x 5.1 in de alto. | Pantalla de cristal es",1.0,5,5,"['LIGHT_FIXTURE', 'LIGHT_FIXTURE', 'LIGHT_FIXTURE', 'LIGHT_FIXTURE', 'LIGHT_FIXTURE']",finetuned,0.6
4593,HOME_BED_AND_BATH,"Pinzon by Amazon Ultrasoft Spannbetttuch, Perkal, 160 x 200 x 20 cm - Grün . Sábana bajera ajustable - Dimensiones: 160 x 200 x 20 cm | Percal ultrasuave de algodón 100% de 300 hilos | Disponible en c",0.8,4,5,"['HOME_BED_AND_BATH', 'BABY_PRODUCT', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH']",finetuned,0.6
4898,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Head Phone UV Printed Soft Back Case Mobile Cover for Tecno Camon I Air 2 Plus . Snug fit for Tecno Camon I Air 2 Plus, with perfect cut-outs for volume buttons, audio a",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1369,HOME_BED_AND_BATH,"Amazon Brand - Solimo Rivendale Window Curtain, 5 feet - Set of 2 (Forest Green) . 52% कॉटन और 48% पॉलिएस्टर से बना; 220 GSM पर्दे | माप: 5 फीट x 4.25 फीट (लंबाई x चौड़ाई) | आदर्श गिरावट के लिए आदर्श ",1.0,5,5,"['HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH']",finetuned,0.6
321,CHARGING_ADAPTER,"AmazonBasics Dual-Port USB Car Charger Adapter for Apple and Android Devices, 4.8 Amp, 24W, White . 2-port 24-watt USB car charger plugs into a car’s DC adapter and can charge up to 2 devices at a tim",0.8,4,5,"['CHARGING_ADAPTER', 'CHARGING_ADAPTER', 'WIRELESS_ACCESSORY', 'CHARGING_ADAPTER', 'CHARGING_ADAPTER']",finetuned,0.6
315,JANITORIAL_SUPPLY,"AmazonCommercial Carrito de servicio pesado, 19 pulgadas x 37 pulgadas, capacidad de 226 kg (renovado) . Carro de servicio pesado de 19 x 37 pulgadas, ideal para entornos comerciales o industriales. |",0.0,0,5,"['FOOD_SERVICE_SUPPLY', 'UTILITY_CART_WAGON', 'HOME_FURNITURE_AND_DECOR', 'HOME_FURNITURE_AND_DECOR', 'HOME_FURNITURE_AND_DECOR']",finetuned,0.6
6296,ACCESSORY_OR_PART_OR_SUPPLY,AmazonBasics Essentials Range Swivel and Tilt TV Wall Mount . a product photo of essentials range tv wall mount,0.0,0,5,"['FLAT_SCREEN_DISPLAY_MOUNT', 'FLAT_SCREEN_DISPLAY_MOUNT', 'CAMCORDER', 'FLAT_SCREEN_DISPLAY_MOUNT', 'FLAT_SCREEN_DISPLAY_MOUNT']",finetuned,0.6
1153,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Dark Flowers Photography UV Printed Soft Back Case Mobile Cover for LG K9 . Snug fit for LG K9, with perfect cut-outs for volume buttons, audio and charging ports | Comp",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1413,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Yellow Brush Texture 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus . 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus | Easy to put & take off with perf,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
6242,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Flying Butterflies UV Printed Soft Back Case Mobile Cover for Micromax Canvas Spark 3 Q385 . Snug fit for Micromax Canvas Spark 3 Q385, with perfect cut-outs for volume ",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
2484,LIGHT_BULB,"AmazonBasics Ledlamp, GU10, 5,5 W tot 50 W . a product photo of ledlamp gu10 / gu10 / gu10",0.8,4,5,"['LIGHT_BULB', 'SECURITY_ELECTRONICS', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB']",finetuned,0.6
8034,JANITORIAL_SUPPLY,"AmazonBasics Microfiber Dust Mop Cleaning Pad With Loops, 18 Inch, 12-Pack . Microfiber dust mop with a looped border for effectively cleaning bare-floor surfaces | Primarily made of polyester and nyl",0.2,1,5,"['JANITORIAL_SUPPLY', 'HOME', 'HOME', 'HOME', 'HOME']",finetuned,0.6
5754,SHOES,"Amazon-merk - vinden. Dames Gesloten Teen Ballet Flats,Roze Roze Roze Roze,3/3.5 UK . a product photo of women closed ballet shoes",1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
4726,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Peacock 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Max Pro M1 ZB601KL . 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Max Pro M1 ZB601KL | Easy to,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7944,HOME_BED_AND_BATH,"Umi. 100% Parure de Housse de Couette en Lin, Bleu Canard, Simple . a product photo of coverlets on a bed",1.0,5,5,"['HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH']",finetuned,0.6
8832,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Multicolor Box UV Printed Soft Back Case Mobile Cover for Oppo A7 . Snug fit for Oppo A7, with perfect cut-outs for volume buttons, audio and charging ports | Compatible",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
4995,COMPUTER_INPUT_DEVICE,Logitech M185 – mouse – Wireless . Direkt nach dem Anschließen per Plug&Play einsatzbereit. Kompatibel mit Windows 8 / Windows RT | Ein-/Ausschalter und ein intelligenter Sleep-Modus helfen beim Energ,0.2,1,5,"['INPUT_MOUSE', 'INPUT_MOUSE', 'INPUT_MOUSE', 'COMPUTER_INPUT_DEVICE', 'INPUT_MOUSE']",finetuned,0.6
509,FINERING,"[Find] Amazon Collection Platinum Plated 100 Sterling siruba-kuriaraundokyu-bikkuzirukonia fasettosoritexiaringu, Size 11 . a product photo of find platinum engagement rings . リング 立方晶ジルコニア エンゲージメント バン",1.0,5,5,"['FINERING', 'FINERING', 'FINERING', 'FINERING', 'FINERING']",finetuned,0.6
2673,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Plant Art Design 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J3 Pro . Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging por",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
2582,HOME,"(Renewed) AmazonBasics Shower Adjustable -Length Curtain Tension Rod - 54-90"", Chrome . This Certified Refurbished product is tested to work and look like new with minimal to no signs of wear & tear; ",0.4,2,5,"['HOME', 'HOME_BED_AND_BATH', 'HOME', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH']",finetuned,0.6
2858,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Boy and Girl 3D Printed Hard Back Case Mobile Cover for Oppo A5 . 3D Printed Hard Back Case Mobile Cover for Oppo A5 | Easy to put & take off with perfect cutouts for vo,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7710,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Hanging Balls 3D Printed Hard Back Case Mobile Cover for LG Stylus 2 . 3D Printed Hard Back Case Mobile Cover for LG Stylus 2 | Easy to put & take off with perfect cutou,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1470,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Eiffel Tower 3D Printed Hard Back Case Mobile Cover for Motorola Moto E 2nd Generation . 3D Printed Hard Back Case Mobile Cover for Motorola Moto E 2nd Generation | Easy,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
6601,PET_SUPPLIES,"Pet Craft Supply Co. Kitty Condor Crazy Catnip Cuddler Divertido abrazar Persiguiendo Irresistible, Estimulante, Suave Felpa, Alivio del aburrimiento, Juguete Interactivo con Plumas realistas . a prod",1.0,5,5,"['PET_SUPPLIES', 'PET_SUPPLIES', 'PET_SUPPLIES', 'PET_SUPPLIES', 'PET_SUPPLIES']",finetuned,0.6
95,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Half Fill UV Printed Soft Back Case Mobile Cover for Tecno Camon i Twin . Snug fit for Tecno Camon i Twin, with perfect cut-outs for volume buttons, audio and charging p",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1513,HOME_FURNITURE_AND_DECOR,AmazonBasics Classic Wood Entertainment TV Stand with Storage Console . a product photo of classic wood tv stand,0.8,4,5,"['HOME_FURNITURE_AND_DECOR', 'HOME_FURNITURE_AND_DECOR', 'HOME_FURNITURE_AND_DECOR', 'CABINET', 'HOME_FURNITURE_AND_DECOR']",finetuned,0.6
8307,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Boat 3D Printed Hard Back Case Mobile Cover for Motorola Moto G 2nd Generation . 3D Printed Hard Back Case Mobile Cover for Motorola Moto G 2nd Generation | Easy to put ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
8220,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Blue Pattern Alphabet-G 3D Printed Hard Back Case Mobile Cover for HTC Desire 10 Pro . Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
8048,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Canvas with Blue Paint 3D Printed Hard Back Case Mobile Cover for Vivo Y31 . 3D Printed Hard Back Case Mobile Cover for Vivo Y31 | Easy to put & take off with perfect cu,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7231,PLANTER,"AmazonBasics Wall Planter, Round - White/Brass (3-Pack) . Indoor wall-mounted planter (3-pack) for growing and displaying small indoor plants such as air plants or succulents, like aloe vera or a pinc",1.0,5,5,"['PLANTER', 'PLANTER', 'PLANTER', 'PLANTER', 'PLANTER']",finetuned,0.6
4304,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Yellow Brush Texture 3D Printed Hard Back Case Mobile Cover for Samsung Z2 . 3D Printed Hard Back Case Mobile Cover for Samsung Z2 | Easy to put & take off with perfect ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
3254,HOME,"SHENGHUO Watch Band, Strap 0.6 inches (16 mm), Stainless Steel, Smart Watch Band, Strap, Watch Band, 0.7 inches (16 mm), 0.7 inches (20 mm), 0.9 inches (22 mm), 0.9 inches (24 mm), Replacement Strap, ",0.4,2,5,"['HOME', 'HOME', 'WATCH', 'WATCH', 'HOME_FURNITURE_AND_DECOR']",finetuned,0.6
789,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Lake View UV Printed Soft Back Case Mobile Cover for Samsung Galaxy J4 . Snug fit for Samsung Galaxy J4, with perfect cut-outs for volume buttons, audio and charging por",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
8465,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Black Pattern Alphabet-R 3D Printed Hard Back Case Mobile Cover for Oppo A9 (2020) . Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging po",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7198,HARDWARE,"AmazonBasics Charnières de porte 8,9 x 8,9 cm Arrondi 18 Pack Laiton aspect ancien . a product photo of door hinges",0.4,2,5,"['HARDWARE', 'HARDWARE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE']",finetuned,0.6
330,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Half Circle Rangoli 3D Printed Hard Back Case Mobile Cover for Apple iPod Touch 6th Generation . 3D Printed Hard Back Case Mobile Cover for Apple iPod Touch 6th Generati,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1315,RING,"[Find] Amazon Collection Platinum Lycra Solid Sterling Silver kuriapurinsesukattokyu-bikkuzirukonia 7 suto-nbandoringu, Size 9 . 方晶锆石(CZ) | 素材:ロジウムメッキ スターリングシルバー | 宝石:キュービックジルコニア 1.75カラット | 機会:可愛さとエレガ",0.4,2,5,"['FINERING', 'FINERING', 'FINERING', 'RING', 'RING']",finetuned,0.6
2458,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Multicolor Heart 3D Printed Hard Back Case Mobile Cover for Lenovo A7000 . 3D Printed Hard Back Case Mobile Cover for Lenovo A7000 | Easy to put & take off with perfect ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1623,RING,"[Find] Amazon Collection puratinamekkisuta-ringusiruba-kuria & kanari-kyu-bikkuzirukonia Forever Ring, Size 9 . 素材:スターリングシルバー(プラチナメッキ加工) | 宝石:キュービックジルコニア 3.73カラット | 機会:可愛さとエレガントさを兼ね備えたデザインはカジュアルな場面からフ",1.0,5,5,"['RING', 'RING', 'RING', 'RING', 'RING']",finetuned,0.6
8257,GROCERY,"Olives . a product photo of olives, a new product",1.0,5,5,"['GROCERY', 'GROCERY', 'GROCERY', 'GROCERY', 'GROCERY']",finetuned,0.6
2251,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Blossom Weather 3D Printed Hard Back Case Mobile Cover for Motorola Moto G 2nd Generation . 3D Printed Hard Back Case Mobile Cover for Motorola Moto G 2nd Generation | E,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
4972,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Rock 3D Printed Hard Back Case Mobile Cover for Vivo Y27L . 3D Printed Hard Back Case Mobile Cover for Vivo Y27L | Easy to put & take off with perfect cutouts for volume,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
927,WALL_ART,"Amazon Brand – Stone & Beam Transitional Shoreline With Hills Print, Cool Wood-Tone Frame, 27"" x 27"" . This print of a starkly beautiful shoreline with sloping hills achieves much of its impact throug",0.8,4,5,"['HOME', 'WALL_ART', 'WALL_ART', 'WALL_ART', 'WALL_ART']",finetuned,0.6
119,LIGHT_BULB,"AmazonBasics 60 Watt Equivalent, Soft White, Non-Dimmable, A19 LED Light Bulb | 2-Pack (Renewed) . 이 공인 리퍼 제품은 새 제품과 같이 외관과 작동하도록 테스트 및 인증을 받았습니다. 리퍼브 프로세스에는 기능 테스트, 기본 청소, 검사 및 재포장이 포함됩니다. 이 제품은 모든 관",1.0,5,5,"['LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB']",finetuned,0.6
1728,SPORTING_GOODS,"AmazonBasics Soccer and Basketball Backpack, 30L . Sports backpack combines simplicity and functionality for everyday use | Constructed with durable 600D polyester and 420D jacquard polyester | Front ",0.0,0,5,"['BACKPACK', 'BACKPACK', 'BACKPACK', 'BACKPACK', 'BACKPACK']",finetuned,0.6
7647,SHOES,Marque Amazon - RED WAGON Spartiates Effet Métallisé Fille . Tirant perpendiculaire . a product photo of girls metallic glad sandals . sandales | été | chaussures d'été | ouvert,0.2,1,5,"['SANDAL', 'SHOES', 'SANDAL', 'SANDAL', 'SANDAL']",finetuned,0.6
6153,GROCERY,"WHOLE FOODS MARKET Belgian Butter Waffles 8 Count, 7.1 OZ . Brought to you by Whole Foods Market | Made in Belgium | Made with cage-free eggs | Vegetarian . a product photo of belgian butter waffles .",0.6,3,5,"['GROCERY', 'BAKING_MIX', 'GROCERY', 'BREAD', 'GROCERY']",finetuned,0.6
